#  time, acc(x, y, z), gyro(x, y, z)
9.583150, -9.021352, -0.450110, 1.570596, -0.224771, -0.128897, -0.105461
9.586783, -8.916007, -0.430956, 1.599327, -0.150202, -0.127832, -0.102265
9.595020, -8.887277, -0.411803, 1.532289, -0.078830, -0.123571, -0.102265
9.599310, -8.848969, -0.430956, 1.426944, -0.028762, -0.126766, -0.108657
9.603119, -8.925584, -0.421380, 1.254562, 0.004261, -0.125701, -0.127832
9.606779, -8.944737, -0.450110, 1.091756, 0.007457, -0.120375, -0.140615
9.615013, -8.906430, -0.584185, 0.842759, -0.001065, -0.116114, -0.153398
9.619094, -8.935161, -0.632069, 0.785298, -0.040480, -0.116114, -0.157659
9.623296, -8.983045, -0.670376, 0.785298, -0.093743, -0.101200, -0.164051
9.626956, -8.983045, -0.718261, 0.699107, -0.164051, -0.079895, -0.172573
9.634997, -8.925584, -0.756568, 0.679953, -0.238619, -0.036219, -0.175769
9.639253, -8.848969, -0.785298, 0.651223, -0.319579, 0.013848, -0.171508
9.643054, -8.762778, -0.756568, 0.603339, -0.389887, 0.056459, -0.182160
9.646720, -8.657434, -0.804452, 0.545878, -0.447411, 0.100135, -0.192813
9.654835, -8.848969, -0.785298, 0.421380, -0.506001, 0.117179, -0.217314
9.659244, -8.916007, -0.785298, 0.335188, -0.549676, 0.118244, -0.230097
9.663040, -9.011775, -0.804452, 0.325611, -0.593352, 0.098004, -0.238619
9.666704, -9.107543, -0.871489, 0.392649, -0.622114, 0.069242, -0.229032
9.674949, -9.385271, -0.919373, 0.584185, -0.637028, 0.041545, -0.204531
9.679000, -9.366117, -0.928950, 0.766145, -0.629571, 0.015979, -0.170442
9.683199, -9.299079, -0.938527, 0.909797, -0.605070, -0.004261, -0.131028
9.686866, -9.193734, -0.967257, 1.043872, -0.566721, -0.014914, -0.099070
9.694937, -9.040505, -0.986411, 1.206678, -0.512392, -0.029827, -0.084156
9.699191, -8.963891, -1.024718, 1.235408, -0.458064, -0.044741, -0.054328
9.703236, -8.868123, -1.034295, 1.130063, -0.402670, -0.049002, -0.030893
9.706629, -8.705317, -1.053449, 1.053449, -0.347276, -0.046872, -0.023436
9.714967, -8.628703, -1.072602, 0.737414, -0.308927, -0.069242, -0.019175
9.719146, -8.647857, -1.110910, 0.526724, -0.280165, -0.091613, -0.018109
9.722943, -8.762778, -1.120486, 0.344765, -0.273773, -0.123571, -0.023436
9.726610, -8.906430, -1.206678, 0.162806, -0.291882, -0.161920, -0.019175
9.734913, -9.232041, -1.283292, 0.114922, -0.324906, -0.203466, 0.010653
9.738937, -9.356541, -1.264138, 0.162806, -0.371777, -0.236489, 0.053263
9.742933, -9.394848, -1.312023, 0.248997, -0.425041, -0.259925, 0.103331
9.746744, -9.452309, -1.235408, 0.383072, -0.468716, -0.274838, 0.153398
9.750764, -9.433155, -1.168370, 0.612916, -0.509196, -0.278034, 0.202400
9.758749, -9.155427, -0.909797, 0.986411, -0.532632, -0.266316, 0.229032
9.762513, -9.050082, -0.823605, 1.168370, -0.534763, -0.245011, 0.239684
9.766557, -8.896853, -0.718261, 1.264138, -0.533697, -0.217314, 0.242880
9.774916, -8.667010, -0.565032, 1.446098, -0.516653, -0.185356, 0.211988
9.779079, -8.619126, -0.536301, 1.446098, -0.492152, -0.152333, 0.182160
9.782880, -8.552089, -0.526724, 1.388637, -0.462325, -0.125701, 0.139550
9.786513, -8.532935, -0.507571, 1.292869, -0.428236, -0.101200, 0.096939
9.794893, -8.772355, -0.622492, 1.005565, -0.399474, -0.079895, 0.047937
9.798849, -8.877700, -0.727837, 0.871489, -0.390952, -0.080960, 0.019175
9.803048, -8.954314, -0.794875, 0.708684, -0.386691, -0.092678, 0.009587
9.806510, -9.050082, -0.909797, 0.612916, -0.378169, -0.096939, 0.000000
9.814840, -9.155427, -1.177947, 0.545878, -0.389887, -0.118244, -0.001065
9.818827, -9.222465, -1.283292, 0.593762, -0.400539, -0.139550, 0.009587
9.823029, -9.327810, -1.369483, 0.622492, -0.417584, -0.165116, 0.031958
9.826610, -9.394848, -1.407791, 0.727837, -0.429302, -0.180030, 0.071373
9.834821, -9.299079, -1.407791, 0.909797, -0.444215, -0.172573, 0.112918
9.838986, -9.107543, -1.331176, 0.976834, -0.448476, -0.169377, 0.143811
9.842786, -8.983045, -1.283292, 0.995988, -0.446346, -0.154463, 0.153398
9.846448, -8.916007, -1.139640, 1.043872, -0.451672, -0.155529, 0.149137
9.854657, -8.925584, -1.015141, 1.101333, -0.449542, -0.150202, 0.134223
9.858776, -8.963891, -1.005565, 1.177947, -0.446346, -0.150202, 0.119310
9.862976, -9.002198, -1.024718, 1.187524, -0.438889, -0.143811, 0.104396
9.866383, -9.040505, -1.082179, 1.273715, -0.438889, -0.132093, 0.099070
9.874772, -9.002198, -1.216254, 1.436521, -0.415453, -0.107592, 0.104396
9.878933, -9.011775, -1.235408, 1.436521, -0.394148, -0.067112, 0.117179
9.882729, -8.935161, -1.235408, 1.340753, -0.370712, -0.041545, 0.136354
9.886397, -8.810662, -1.235408, 1.177947, -0.341950, -0.024501, 0.143811
9.894762, -8.561666, -1.149217, 0.948104, -0.314253, -0.023436, 0.134223
9.898726, -8.552089, -1.101333, 0.842759, -0.297209, -0.037284, 0.107592
9.902759, -8.619126, -1.091756, 0.756568, -0.292948, -0.054328, 0.084156
9.906566, -8.686164, -1.120486, 0.660800, -0.299339, -0.070307, 0.073503
9.914746, -8.772355, -1.110910, 0.679953, -0.316384, -0.082025, 0.056459
9.918881, -8.714894, -1.120486, 0.689530, -0.339819, -0.075634, 0.044741
9.922876, -8.705317, -1.139640, 0.699107, -0.364320, -0.049002, 0.029827
9.926351, -8.667010, -1.158794, 0.756568, -0.386691, -0.009587, 0.012783
9.934740, -8.609550, -1.197101, 0.794875, -0.405866, 0.026632, 0.003196
9.938667, -8.609550, -1.254562, 0.823605, -0.413323, 0.047937, -0.025566
9.942700, -8.686164, -1.292869, 0.737414, -0.401605, 0.060720, -0.058590
9.946481, -8.801085, -1.359907, 0.756568, -0.387756, 0.062851, -0.083091
9.954568, -9.126697, -1.589750, 0.833182, -0.379234, 0.066046, -0.105461
9.958632, -9.059659, -1.714248, 0.804452, -0.353668, 0.073503, -0.108657
9.962622, -8.963891, -1.800440, 0.775721, -0.325971, 0.084156, -0.118244
9.966516, -8.935161, -1.896208, 0.670376, -0.295078, 0.089482, -0.128897
9.974686, -9.126697, -2.030283, 0.517148, -0.270577, 0.076699, -0.138484
9.978816, -9.203311, -2.097321, 0.459687, -0.264186, 0.056459, -0.152333
9.982813, -9.289502, -2.183512, 0.363919, -0.251402, 0.047937, -0.154463
9.986250, -9.327810, -2.288857, 0.363919, -0.251402, 0.050067, -0.142745
9.994718, -9.423578, -2.451663, 0.354342, -0.245011, 0.050067, -0.134223
9.998583, -9.385271, -2.528277, 0.363919, -0.247141, 0.044741, -0.093743
10.002575, -9.346964, -2.576161, 0.335188, -0.232228, 0.050067, -0.051133
10.006443, -9.327810, -2.604892, 0.335188, -0.221575, 0.042611, -0.027697
10.014662, -9.337387, -2.557007, 0.450110, -0.199204, 0.035154, -0.004261
10.018736, -9.337387, -2.566584, 0.459687, -0.166181, 0.011718, 0.008522
10.022730, -9.356541, -2.537854, 0.497994, -0.135289, -0.013848, 0.038350
10.026199, -9.366117, -2.518700, 0.536301, -0.092678, -0.039415, 0.056459
10.034646, -9.222465, -2.442086, 0.488417, -0.049002, -0.061785, 0.089482
10.038518, -9.107543, -2.365471, 0.565032, -0.007457, -0.077764, 0.112918
10.042715, -9.011775, -2.260126, 0.497994, 0.031958, -0.095874, 0.109722
10.046180, -8.887277, -2.164358, 0.488417, 0.062851, -0.119310, 0.103331
10.054445, -8.906430, -2.020706, 0.450110, 0.087352, -0.154463, 0.079895
10.058680, -8.992621, -1.982399, 0.421380, 0.102265, -0.177899, 0.051133
10.062678, -9.069236, -2.020706, 0.373495, 0.100135, -0.194943, 0.027697
10.066139, -9.078813, -2.068590, 0.517148, 0.073503, -0.211988, 0.010653
10.074638, -9.299079, -2.145205, 0.814029, 0.052198, -0.205596, -0.004261
10.078473, -9.414001, -2.126051, 1.063026, 0.014914, -0.186421, -0.002131
10.082462, -9.481039, -2.106898, 1.388637, -0.011718, -0.145941, 0.004261
10.086329, -9.404425, -2.106898, 1.714248, -0.013848, -0.088417, 0.011718
10.094559, -9.165004, -2.154782, 2.279280, 0.010653, -0.010653, 0.020240
10.098432, -9.174581, -2.212242, 2.576161, 0.066046, 0.066046, 0.009587
10.102426, -9.289502, -2.240973, 2.767697, 0.157659, 0.151268, 0.013848
10.106098, -9.356541, -2.279280, 2.844312, 0.268447, 0.224771, 0.012783
10.114540, -9.203311, -2.480393, 2.681506, 0.394148, 0.272708, 0.012783
10.118612, -9.241618, -2.604892, 2.537854, 0.529436, 0.304666, 0.005326
10.122608, -9.528923, -2.643199, 2.269703, 0.659399, 0.319579, 0.022371
10.126079, -9.691729, -2.700660, 2.106898, 0.756338, 0.306796, 0.068177
10.134502, -9.375694, -2.825158, 1.513135, 0.840494, 0.284426, 0.118244
10.138576, -9.155427, -2.825158, 1.225831, 0.895887, 0.264186, 0.153398
10.142568, -9.107543, -2.796427, 0.967257, 0.920388, 0.253533, 0.185356
10.146035, -8.983045, -2.758120, 0.814029, 0.935302, 0.238619, 0.211988
10.154525, -9.145850, -2.710236, 0.574608, 0.934237, 0.230097, 0.225836
10.158562, -9.260772, -2.624045, 0.545878, 0.925715, 0.205596, 0.242880
10.162555, -9.232041, -2.614468, 0.526724, 0.931041, 0.166181, 0.283360
10.166195, -9.232041, -2.547431, 0.641646, 0.966195, 0.105461, 0.317449
10.174449, -9.184157, -2.384625, 1.043872, 1.035437, 0.021305, 0.347276
10.178515, -9.174581, -2.269703, 1.350330, 1.122789, -0.047937, 0.378169
10.182515, -9.165004, -2.097321, 1.618480, 1.242098, -0.096939, 0.395213
10.185982, -9.088389, -1.924938, 1.800440, 1.367800, -0.136354, 0.392017
10.194479, -8.494628, -1.656788, 1.953669, 1.491370, -0.155529, 0.357929
10.198509, -8.121132, -1.551443, 1.896208, 1.616006, -0.170442, 0.279099
10.202282, -7.814674, -1.436521, 1.867477, 1.698032, -0.178964, 0.164051
10.206149, -7.785944, -1.465251, 1.790863, 1.775796, -0.149137, 0.021305
10.214391, -7.958326, -1.599327, 1.197101, 1.810950, -0.107592, -0.112918
10.218267, -8.216900, -1.723825, 0.842759, 1.810950, -0.071373, -0.231162
10.222265, -8.523358, -1.857901, 0.517148, 1.780057, -0.038350, -0.331297
10.226128, -8.657434, -2.020706, 0.191536, 1.708684, -0.019175, -0.404800
10.234162, -8.877700, -2.250550, -0.229843, 1.619202, -0.010653, -0.465521
10.238115, -9.059659, -2.346318, -0.306458, 1.514806, -0.006392, -0.507066
10.242060, -8.906430, -2.451663, -0.344765, 1.409345, -0.010653, -0.536893
10.246086, -8.848969, -2.528277, -0.287304, 1.321993, -0.021305, -0.593352
10.254225, -8.762778, -2.882619, -0.009577, 1.241033, -0.050067, -0.647681
10.258412, -8.638280, -2.968810, 0.239420, 1.192031, -0.068177, -0.687096
10.262207, -8.686164, -3.198653, 0.545878, 1.170726, -0.076699, -0.729706
10.265877, -8.935161, -3.380613, 0.718261, 1.182443, -0.075634, -0.745685
10.274296, -8.954314, -3.792415, 1.091756, 1.212271, -0.053263, -0.743555
10.278167, -9.212888, -3.993528, 1.177947, 1.269795, -0.043676, -0.712662
10.282174, -9.471462, -4.127604, 1.225831, 1.340103, -0.033023, -0.651942
10.286029, -9.624691, -4.280833, 1.177947, 1.415736, -0.042611, -0.563525
10.294327, -9.749189, -4.520253, 1.101333, 1.482848, -0.055394, -0.474043
10.298358, -9.873688, -4.548983, 1.034295, 1.563808, -0.053263, -0.371777
10.302357, -9.844957, -4.596867, 0.957681, 1.626659, -0.062851, -0.268447
10.306001, -9.931149, -4.721366, 0.823605, 1.667139, -0.073503, -0.164051
10.314246, -9.624691, -4.769250, 0.612916, 1.688444, -0.091613, -0.056459
10.318313, -9.615114, -4.836287, 0.555455, 1.696966, -0.096939, 0.041545
10.322316, -9.816227, -4.855441, 0.450110, 1.693770, -0.103331, 0.145941
10.325780, -10.055647, -4.807557, 0.344765, 1.663943, -0.118244, 0.259925
10.334229, -10.132261, -4.501099, 0.316035, 1.633050, -0.124636, 0.386691
10.338104, -10.160992, -4.376601, 0.335188, 1.581918, -0.113983, 0.510262
10.342074, -10.228029, -4.232949, 0.296881, 1.524393, -0.079895, 0.627441
10.345740, -10.314221, -4.012682, 0.306458, 1.451955, -0.044741, 0.752077
10.353929, -9.883265, -3.409343, 0.450110, 1.388040, -0.012783, 0.872452
10.357936, -9.509769, -3.055001, 0.526724, 1.337972, 0.012783, 0.965130
10.361928, -9.097966, -2.700660, 0.603339, 1.310275, 0.037284, 1.009871
10.365928, -8.705317, -2.403779, 0.632069, 1.285774, 0.066046, 1.012001
10.374157, -8.312668, -1.800440, 0.603339, 1.282578, 0.088417, 1.002414
10.378217, -8.236053, -1.484405, 0.497994, 1.271926, 0.100135, 0.957673
10.382220, -8.111555, -1.235408, 0.316035, 1.257012, 0.105461, 0.909736
10.385684, -8.111555, -0.928950, 0.114922, 1.231446, 0.086286, 0.857538
10.394138, -8.331821, -0.430956, -0.143652, 1.212271, 0.053263, 0.801079
10.398010, -8.312668, -0.287304, -0.201113, 1.176052, 0.024501, 0.759534
10.402044, -8.216900, -0.181959, -0.229843, 1.120658, 0.006392, 0.703075
10.405688, -8.188169, -0.105345, -0.248997, 1.069525, 0.011718, 0.656203
10.414098, -8.350976, 0.028730, -0.210690, 1.013067, 0.018109, 0.616788
10.418172, -8.303091, 0.038307, -0.162806, 0.974717, 0.013848, 0.590156
10.422164, -8.408437, 0.076614, -0.076614, 0.953412, 0.006392, 0.558199
10.425631, -8.532935, 0.153229, 0.009577, 0.944890, -0.017044, 0.536893
10.434080, -8.724471, 0.258574, 0.201113, 0.956607, -0.029827, 0.529436
10.438158, -8.647857, 0.296881, 0.335188, 0.976847, -0.047937, 0.527306
10.441951, -8.695741, 0.354342, 0.383072, 1.019458, -0.056459, 0.541154
10.445790, -8.705317, 0.335188, 0.459687, 1.073786, -0.061785, 0.551807
10.454079, -8.638280, 0.469264, 0.450110, 1.132376, -0.055394, 0.572047
10.458114, -8.858546, 0.612916, 0.325611, 1.201618, -0.047937, 0.581634
10.462145, -8.858546, 0.737414, 0.162806, 1.264469, -0.061785, 0.597613
10.465578, -8.714894, 0.852336, -0.067038, 1.303884, -0.085221, 0.595483
10.474005, -8.753201, 1.158794, -0.392649, 1.309210, -0.123571, 0.592287
10.478071, -8.667010, 1.264138, -0.488417, 1.290035, -0.152333, 0.589091
10.481870, -8.513782, 1.426944, -0.632069, 1.251686, -0.172573, 0.566721
10.485734, -8.456321, 1.608904, -0.727837, 1.190966, -0.188552, 0.539024
10.493598, -8.207323, 1.896208, -0.766145, 1.112136, -0.205596, 0.488956
10.497530, -8.245630, 2.011129, -0.622492, 1.039698, -0.240750, 0.441019
10.501738, -8.264784, 2.078167, -0.488417, 0.988565, -0.278034, 0.382430
10.505739, -8.293514, 2.097321, -0.239420, 0.950216, -0.316384, 0.327036
10.513950, -8.398860, 2.087744, 0.383072, 0.935302, -0.337689, 0.280165
10.517816, -8.360553, 2.011129, 0.632069, 0.955542, -0.344080, 0.243946
10.522015, -8.312668, 1.915361, 0.871489, 0.987500, -0.344080, 0.206661
10.525479, -8.274361, 1.829170, 1.043872, 1.038633, -0.346211, 0.156594
10.533943, -8.379706, 1.522712, 1.149217, 1.094027, -0.343015, 0.121440
10.537779, -8.408437, 1.340753, 1.072602, 1.140898, -0.336624, 0.086286
10.541971, -8.609550, 1.216254, 1.005565, 1.162203, -0.305731, 0.073503
10.545642, -8.848969, 1.130063, 0.842759, 1.166465, -0.282295, 0.062851
10.553930, -8.858546, 1.130063, 0.593762, 1.150486, -0.275903, 0.076699
10.557968, -8.762778, 1.158794, 0.545878, 1.127050, -0.295078, 0.074569
10.561992, -8.772355, 1.254562, 0.651223, 1.105744, -0.319579, 0.071373
10.565429, -8.389283, 1.819593, 0.794875, 1.071656, -0.345146, 0.041545
10.573855, -8.791509, 1.398214, 1.675941, 1.073786, -0.265251, -0.098004
10.577723, -9.979033, 0.842759, 1.321599, 1.128115, -0.241815, -0.121440
10.581918, -10.486604, 0.545878, 1.053449, 1.186705, -0.316384, -0.035154
10.585386, -10.390836, 0.411803, 0.881066, 1.214401, -0.407996, 0.088417
10.593888, -9.835381, 0.517148, 0.909797, 1.203749, -0.453803, 0.188552
10.597712, -9.653421, 0.622492, 1.005565, 1.150486, -0.458064, 0.252468
10.601918, -9.414001, 0.718261, 1.158794, 1.081243, -0.425041, 0.291882
10.605548, -9.155427, 0.852336, 1.321599, 1.019458, -0.392017, 0.305731
10.613807, -8.925584, 1.206678, 1.685518, 0.960869, -0.357929, 0.305731
10.617673, -8.887277, 1.417367, 1.915361, 0.926780, -0.324906, 0.303600
10.621865, -8.686164, 1.599327, 1.991976, 0.905475, -0.305731, 0.276969
10.625333, -8.619126, 1.838747, 2.059013, 0.893757, -0.273773, 0.219444
10.633797, -8.552089, 2.039860, 2.145205, 0.876713, -0.243946, 0.161920
10.637856, -8.437167, 2.020706, 2.183512, 0.851146, -0.204531, 0.105461
10.641625, -8.360553, 2.011129, 2.183512, 0.845820, -0.134223, 0.045806
10.645292, -8.418014, 1.982399, 2.164358, 0.824515, -0.049002, 0.000000
10.653295, -8.513782, 1.733402, 2.030283, 0.821319, 0.030893, -0.057524
10.657486, -8.580819, 1.608904, 1.857901, 0.820254, 0.074569, -0.085221
10.661484, -8.705317, 1.446098, 1.589750, 0.837298, 0.080960, -0.109722
10.665480, -8.887277, 1.292869, 1.379060, 0.843689, 0.054328, -0.112918
10.673738, -9.078813, 0.938527, 1.177947, 0.850081, 0.021305, -0.107592
10.677582, -9.184157, 0.823605, 1.110910, 0.844755, 0.000000, -0.077764
10.681769, -9.289502, 0.689530, 1.053449, 0.838363, -0.006392, -0.038350
10.685443, -9.289502, 0.651223, 1.072602, 0.827710, -0.004261, 0.006392
10.693706, -9.232041, 0.699107, 0.986411, 0.818123, 0.002131, 0.049002
10.697561, -9.212888, 0.766145, 0.938527, 0.795753, 0.006392, 0.082025
10.701649, -9.117120, 0.861913, 0.871489, 0.764860, 0.004261, 0.108657
10.705398, -9.011775, 0.900220, 0.861913, 0.727576, 0.005326, 0.126766
10.713704, -9.088389, 0.995988, 0.890643, 0.700944, 0.007457, 0.140615
10.717720, -9.088389, 1.053449, 0.909797, 0.671117, 0.023436, 0.150202
10.721777, -9.136273, 1.072602, 0.909797, 0.635963, 0.027697, 0.167247
10.725184, -9.107543, 1.082179, 0.967257, 0.615723, 0.025566, 0.207727
10.733732, -8.858546, 1.091756, 1.168370, 0.623180, 0.014914, 0.219444
10.737679, -8.753201, 1.101333, 1.244985, 0.642354, -0.001065, 0.236489
10.741347, -8.638280, 1.158794, 1.273715, 0.675378, -0.004261, 0.236489
10.745143, -8.801085, 1.197101, 1.177947, 0.693487, -0.013848, 0.239684
10.753651, -8.925584, 1.225831, 1.063026, 0.697748, -0.027697, 0.241815
10.757670, -9.021352, 1.292869, 1.091756, 0.695618, -0.040480, 0.253533
10.761727, -9.040505, 1.350330, 1.168370, 0.698813, -0.034088, 0.280165
10.765299, -9.050082, 1.426944, 1.158794, 0.711597, -0.023436, 0.290817
10.773582, -8.916007, 1.618480, 1.187524, 0.730771, -0.022371, 0.303600
10.777424, -8.858546, 1.675941, 1.139640, 0.754207, -0.025566, 0.296144
10.781123, -8.705317, 1.714248, 1.091756, 0.777643, -0.037284, 0.285491
10.785090, -8.580819, 1.752556, 0.967257, 0.786165, -0.046872, 0.270577
10.793616, -8.398860, 1.838747, 0.708684, 0.781904, -0.060720, 0.226901
10.797385, -8.418014, 1.838747, 0.555455, 0.771251, -0.075634, 0.181095
10.801050, -8.408437, 1.877054, 0.469264, 0.725445, -0.093743, 0.142745
10.805251, -8.446744, 1.829170, 0.316035, 0.670051, -0.104396, 0.109722
10.813529, -8.542512, 1.819593, 0.134075, 0.593352, -0.109722, 0.070307
10.817573, -8.657434, 1.848324, 0.124498, 0.520914, -0.112918, 0.038350
10.821237, -8.695741, 1.848324, 0.172383, 0.432497, -0.127832, 0.022371
10.825237, -8.705317, 1.857901, 0.201113, 0.365386, -0.132093, 0.001065
10.833579, -8.647857, 1.896208, 0.612916, 0.312122, -0.142745, -0.014914
10.837532, -8.561666, 1.857901, 0.919373, 0.278034, -0.151268, -0.036219
10.841193, -8.513782, 1.829170, 1.130063, 0.275903, -0.148072, -0.066046
10.845196, -8.465898, 1.810017, 1.350330, 0.299339, -0.126766, -0.096939
10.853517, -8.054094, 2.154782, 1.723825, 0.328101, -0.111853, -0.118244
10.857520, -6.780379, 2.451663, 2.087744, 0.341950, -0.088417, -0.190682
10.861183, -7.000646, 2.154782, 2.317587, 0.378169, 0.044741, -0.353668
10.864949, -8.801085, 1.714248, 2.097321, 0.458064, 0.106526, -0.419714
10.873459, -9.662998, 1.082179, 1.168370, 0.516653, 0.056459, -0.387756
10.877476, -9.251195, 1.005565, 0.861913, 0.527306, 0.004261, -0.322775
10.881139, -9.327810, 0.861913, 0.670376, 0.476173, 0.018109, -0.286556
10.885139, -9.883265, 0.660800, 0.296881, 0.393083, 0.036219, -0.229032
10.893425, -10.170568, 0.450110, -0.067038, 0.292948, 0.028762, -0.135289
10.897433, -9.998186, 0.593762, 0.009577, 0.173638, 0.007457, -0.031958
10.901104, -9.701305, 0.737414, 0.162806, 0.078830, -0.003196, 0.042611
10.904900, -9.452309, 0.995988, 0.469264, 0.020240, -0.010653, 0.089482
10.913407, -8.992621, 1.359907, 1.072602, -0.020240, -0.010653, 0.100135
10.917226, -8.820239, 1.561020, 1.321599, -0.026632, -0.005326, 0.084156
10.921158, -8.724471, 1.675941, 1.532289, -0.006392, 0.006392, 0.067112
10.924932, -8.791509, 1.800440, 1.589750, 0.019175, 0.022371, 0.047937
10.933254, -8.743625, 1.934515, 1.484405, 0.022371, 0.038350, 0.009587
10.937377, -8.762778, 1.896208, 1.388637, 0.029827, 0.068177, -0.014914
10.940926, -8.887277, 1.867477, 1.177947, 0.015979, 0.087352, -0.046872
10.944843, -8.973468, 1.790863, 0.957681, -0.017044, 0.104396, -0.066046
10.953446, -9.145850, 1.637634, 0.699107, -0.078830, 0.113983, -0.074569
10.957175, -9.308656, 1.599327, 0.651223, -0.143811, 0.119310, -0.071373
10.960833, -9.442732, 1.608904, 0.660800, -0.224771, 0.116114, -0.054328
10.964836, -9.519346, 1.637634, 0.804452, -0.295078, 0.131028, -0.037284
10.973200, -9.490616, 1.628057, 1.225831, -0.351537, 0.145941, -0.017044
10.977129, -9.452309, 1.647211, 1.551443, -0.360059, 0.162985, 0.005326
10.980892, -9.481039, 1.695095, 1.867477, -0.343015, 0.185356, 0.025566
10.984789, -9.500193, 1.685518, 2.059013, -0.290817, 0.221575, 0.044741
10.993387, -9.567230, 1.905785, 2.097321, -0.226901, 0.246076, 0.072438
10.997318, -9.739613, 2.001553, 2.020706, -0.141680, 0.257794, 0.102265
11.000890, -9.777920, 2.106898, 1.790863, -0.077764, 0.237554, 0.131028
11.004982, -9.739613, 2.221819, 1.532289, -0.012783, 0.217314, 0.149137
